mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_randomforestclassifier__min_samples_split,param_randomforestclassifier__n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score
1.6348505973815919,0.32991558776966995,0.47321131229400637,0.1624657959882646,0.008,95,"{'randomforestclassifier__min_samples_split': 0.008, 'randomforestclassifier__n_estimators': 95}",0.9067701163809285,0.9085220873482668,0.9042673007133024,0.9096483543986985,0.910274058315605,0.9098873591989988,0.9112640801001252,0.9055068836045056,0.9058823529411765,0.9108774565026913,0.9082900049504298,0.0023656241377810147,1
1.7581032991409302,0.17582028481729306,0.41192173957824707,0.1910863440186161,0.008,100,"{'randomforestclassifier__min_samples_split': 0.008, 'randomforestclassifier__n_estimators': 100}",0.9067701163809285,0.9085220873482668,0.9042673007133024,0.9096483543986985,0.910274058315605,0.9098873591989988,0.9112640801001252,0.9055068836045056,0.9058823529411765,0.9108774565026913,0.9082900049504298,0.0023656241377810147,1
1.8242677688598632,0.3913951829992682,0.4829944849014282,0.21013078870295768,0.008,105,"{'randomforestclassifier__min_samples_split': 0.008, 'randomforestclassifier__n_estimators': 105}",0.9067701163809285,0.9085220873482668,0.9042673007133024,0.9096483543986985,0.910274058315605,0.9098873591989988,0.9112640801001252,0.9055068836045056,0.9058823529411765,0.9108774565026913,0.9082900049504298,0.0023656241377810147,1
1.5558102130889893,0.3169174351957891,0.48760673999786375,0.07509768217637271,0.009000000000000001,90,"{'randomforestclassifier__min_samples_split': 0.009000000000000001, 'randomforestclassifier__n_estimators': 90}",0.9067701163809285,0.9085220873482668,0.9042673007133024,0.9096483543986985,0.910274058315605,0.9098873591989988,0.9112640801001252,0.9055068836045056,0.9058823529411765,0.9108774565026913,0.9082900049504298,0.0023656241377810147,1
1.5715558767318725,0.15152510188459417,0.3876521587371826,0.19184037136066123,0.009000000000000001,95,"{'randomforestclassifier__min_samples_split': 0.009000000000000001, 'randomforestclassifier__n_estimators': 95}",0.9067701163809285,0.9085220873482668,0.9042673007133024,0.9096483543986985,0.910274058315605,0.9098873591989988,0.9112640801001252,0.9055068836045056,0.9058823529411765,0.9108774565026913,0.9082900049504298,0.0023656241377810147,1
1.7127185821533204,0.2627672162771356,0.45911264419555664,0.2308346948177078,0.009000000000000001,100,"{'randomforestclassifier__min_samples_split': 0.009000000000000001, 'randomforestclassifier__n_estimators': 100}",0.9067701163809285,0.9085220873482668,0.9042673007133024,0.9096483543986985,0.910274058315605,0.9098873591989988,0.9112640801001252,0.9055068836045056,0.9058823529411765,0.9108774565026913,0.9082900049504298,0.0023656241377810147,1
1.757809329032898,0.24960571276940197,0.513984489440918,0.1725568947445944,0.009000000000000001,105,"{'randomforestclassifier__min_samples_split': 0.009000000000000001, 'randomforestclassifier__n_estimators': 105}",0.9067701163809285,0.9085220873482668,0.9042673007133024,0.9096483543986985,0.910274058315605,0.9098873591989988,0.9112640801001252,0.9055068836045056,0.9058823529411765,0.9108774565026913,0.9082900049504298,0.0023656241377810147,1
1.6213422775268556,0.18548738018599775,0.4649775505065918,0.11843850481202714,0.01,90,"{'randomforestclassifier__min_samples_split': 0.01, 'randomforestclassifier__n_estimators': 90}",0.9067701163809285,0.9085220873482668,0.9042673007133024,0.9096483543986985,0.910274058315605,0.9098873591989988,0.9112640801001252,0.9055068836045056,0.9058823529411765,0.9108774565026913,0.9082900049504298,0.0023656241377810147,1
1.6077182054519654,0.2664630542807892,0.45861334800720216,0.27979504341193967,0.01,95,"{'randomforestclassifier__min_samples_split': 0.01, 'randomforestclassifier__n_estimators': 95}",0.9067701163809285,0.9085220873482668,0.9042673007133024,0.9096483543986985,0.910274058315605,0.9098873591989988,0.9112640801001252,0.9055068836045056,0.9058823529411765,0.9108774565026913,0.9082900049504298,0.0023656241377810147,1
1.8416623592376709,0.35366926013338046,0.4174961566925049,0.15910732207728442,0.01,100,"{'randomforestclassifier__min_samples_split': 0.01, 'randomforestclassifier__n_estimators': 100}",0.9067701163809285,0.9085220873482668,0.9042673007133024,0.9096483543986985,0.910274058315605,0.9098873591989988,0.9112640801001252,0.9055068836045056,0.9058823529411765,0.9108774565026913,0.9082900049504298,0.0023656241377810147,1
1.6759504795074462,0.32208408156234747,0.5265702724456787,0.19226280059523837,0.01,105,"{'randomforestclassifier__min_samples_split': 0.01, 'randomforestclassifier__n_estimators': 105}",0.9067701163809285,0.9085220873482668,0.9042673007133024,0.9096483543986985,0.910274058315605,0.9098873591989988,0.9112640801001252,0.9055068836045056,0.9058823529411765,0.9108774565026913,0.9082900049504298,0.0023656241377810147,1
1.53108868598938,0.2248299041037314,0.5212347507476807,0.17075788960450233,0.011,90,"{'randomforestclassifier__min_samples_split': 0.011, 'randomforestclassifier__n_estimators': 90}",0.9067701163809285,0.9085220873482668,0.9042673007133024,0.9096483543986985,0.910274058315605,0.9098873591989988,0.9112640801001252,0.9055068836045056,0.9058823529411765,0.9108774565026913,0.9082900049504298,0.0023656241377810147,1
1.5350390911102294,0.2671431573449717,0.4566419363021851,0.24241073380001046,0.011,95,"{'randomforestclassifier__min_samples_split': 0.011, 'randomforestclassifier__n_estimators': 95}",0.9067701163809285,0.9085220873482668,0.9042673007133024,0.9096483543986985,0.910274058315605,0.9098873591989988,0.9112640801001252,0.9055068836045056,0.9058823529411765,0.9108774565026913,0.9082900049504298,0.0023656241377810147,1
1.71096670627594,0.1939162432898185,0.42575392723083494,0.16715417114610653,0.011,100,"{'randomforestclassifier__min_samples_split': 0.011, 'randomforestclassifier__n_estimators': 100}",0.9067701163809285,0.9085220873482668,0.9042673007133024,0.9096483543986985,0.910274058315605,0.9098873591989988,0.9112640801001252,0.9055068836045056,0.9058823529411765,0.9108774565026913,0.9082900049504298,0.0023656241377810147,1
1.7771894454956054,0.2203512135631749,0.4918698787689209,0.1608827438488736,0.011,105,"{'randomforestclassifier__min_samples_split': 0.011, 'randomforestclassifier__n_estimators': 105}",0.9067701163809285,0.9085220873482668,0.9042673007133024,0.9096483543986985,0.910274058315605,0.9098873591989988,0.9112640801001252,0.9055068836045056,0.9058823529411765,0.9108774565026913,0.9082900049504298,0.0023656241377810147,1
1.6700809955596925,0.2106069860878834,0.46973476409912107,0.17331257401427974,0.012,90,"{'randomforestclassifier__min_samples_split': 0.012, 'randomforestclassifier__n_estimators': 90}",0.9067701163809285,0.9085220873482668,0.9042673007133024,0.9096483543986985,0.910274058315605,0.9098873591989988,0.9112640801001252,0.9055068836045056,0.9058823529411765,0.9108774565026913,0.9082900049504298,0.0023656241377810147,1
1.6109715938568114,0.22188844657828288,0.46283907890319825,0.2784856012241832,0.012,95,"{'randomforestclassifier__min_samples_split': 0.012, 'randomforestclassifier__n_estimators': 95}",0.9067701163809285,0.9085220873482668,0.9042673007133024,0.9096483543986985,0.910274058315605,0.9098873591989988,0.9112640801001252,0.9055068836045056,0.9058823529411765,0.9108774565026913,0.9082900049504298,0.0023656241377810147,1
1.7866635084152223,0.15383274957840298,0.38785111904144287,0.09672294569673665,0.012,100,"{'randomforestclassifier__min_samples_split': 0.012, 'randomforestclassifier__n_estimators': 100}",0.9067701163809285,0.9085220873482668,0.9042673007133024,0.9096483543986985,0.910274058315605,0.9098873591989988,0.9112640801001252,0.9055068836045056,0.9058823529411765,0.9108774565026913,0.9082900049504298,0.0023656241377810147,1
1.7404038429260253,0.3686827089303836,0.46753170490264895,0.134984723770147,0.012,105,"{'randomforestclassifier__min_samples_split': 0.012, 'randomforestclassifier__n_estimators': 105}",0.9067701163809285,0.9085220873482668,0.9042673007133024,0.9096483543986985,0.910274058315605,0.9098873591989988,0.9112640801001252,0.9055068836045056,0.9058823529411765,0.9108774565026913,0.9082900049504298,0.0023656241377810147,1
1.5475269079208374,0.18764763692695752,0.41009809970855715,0.09427271676111007,0.013000000000000001,90,"{'randomforestclassifier__min_samples_split': 0.013000000000000001, 'randomforestclassifier__n_estimators': 90}",0.9067701163809285,0.9085220873482668,0.9042673007133024,0.9096483543986985,0.910274058315605,0.9098873591989988,0.9112640801001252,0.9055068836045056,0.9058823529411765,0.9108774565026913,0.9082900049504298,0.0023656241377810147,1
1.616162943840027,0.16302780485089666,0.40095784664154055,0.12018322192365523,0.013000000000000001,95,"{'randomforestclassifier__min_samples_split': 0.013000000000000001, 'randomforestclassifier__n_estimators': 95}",0.9067701163809285,0.9085220873482668,0.9042673007133024,0.9096483543986985,0.910274058315605,0.9098873591989988,0.9112640801001252,0.9055068836045056,0.9058823529411765,0.9108774565026913,0.9082900049504298,0.0023656241377810147,1
1.791714119911194,0.15936141151251382,0.46977236270904543,0.13911526493866874,0.013000000000000001,100,"{'randomforestclassifier__min_samples_split': 0.013000000000000001, 'randomforestclassifier__n_estimators': 100}",0.9067701163809285,0.9085220873482668,0.9042673007133024,0.9096483543986985,0.910274058315605,0.9098873591989988,0.9112640801001252,0.9055068836045056,0.9058823529411765,0.9108774565026913,0.9082900049504298,0.0023656241377810147,1
1.8574002027511596,0.10897959580636002,0.458696985244751,0.1422998814984609,0.013000000000000001,105,"{'randomforestclassifier__min_samples_split': 0.013000000000000001, 'randomforestclassifier__n_estimators': 105}",0.9067701163809285,0.9085220873482668,0.9042673007133024,0.9096483543986985,0.910274058315605,0.9098873591989988,0.9112640801001252,0.9055068836045056,0.9058823529411765,0.9108774565026913,0.9082900049504298,0.0023656241377810147,1
1.6294797897338866,0.22521802936094637,0.36880955696105955,0.17521944133123382,0.014000000000000002,90,"{'randomforestclassifier__min_samples_split': 0.014000000000000002, 'randomforestclassifier__n_estimators': 90}",0.9067701163809285,0.9085220873482668,0.9042673007133024,0.9096483543986985,0.910274058315605,0.9098873591989988,0.9112640801001252,0.9055068836045056,0.9058823529411765,0.9108774565026913,0.9082900049504298,0.0023656241377810147,1
1.6027753829956055,0.29201271388304817,0.47830193042755126,0.13405829258094884,0.014000000000000002,95,"{'randomforestclassifier__min_samples_split': 0.014000000000000002, 'randomforestclassifier__n_estimators': 95}",0.9067701163809285,0.9085220873482668,0.9042673007133024,0.9096483543986985,0.910274058315605,0.9098873591989988,0.9112640801001252,0.9055068836045056,0.9058823529411765,0.9108774565026913,0.9082900049504298,0.0023656241377810147,1
1.6488961219787597,0.25761069105992623,0.4771306037902832,0.21351473888854786,0.014000000000000002,100,"{'randomforestclassifier__min_samples_split': 0.014000000000000002, 'randomforestclassifier__n_estimators': 100}",0.9067701163809285,0.9085220873482668,0.9042673007133024,0.9096483543986985,0.910274058315605,0.9098873591989988,0.9112640801001252,0.9055068836045056,0.9058823529411765,0.9108774565026913,0.9082900049504298,0.0023656241377810147,1
1.78546302318573,0.1894841874472479,0.4473625421524048,0.10749196779803977,0.014000000000000002,105,"{'randomforestclassifier__min_samples_split': 0.014000000000000002, 'randomforestclassifier__n_estimators': 105}",0.9067701163809285,0.9085220873482668,0.9042673007133024,0.9096483543986985,0.910274058315605,0.9098873591989988,0.9112640801001252,0.9055068836045056,0.9058823529411765,0.9108774565026913,0.9082900049504298,0.0023656241377810147,1
1.625961422920227,0.1946590306547475,0.38886466026306155,0.11194254330406463,0.015,90,"{'randomforestclassifier__min_samples_split': 0.015, 'randomforestclassifier__n_estimators': 90}",0.9067701163809285,0.9085220873482668,0.9042673007133024,0.9096483543986985,0.910274058315605,0.9098873591989988,0.9112640801001252,0.9055068836045056,0.9058823529411765,0.9108774565026913,0.9082900049504298,0.0023656241377810147,1
1.685158085823059,0.16978382511909113,0.43643133640289306,0.12678036413142874,0.015,95,"{'randomforestclassifier__min_samples_split': 0.015, 'randomforestclassifier__n_estimators': 95}",0.9067701163809285,0.9085220873482668,0.9042673007133024,0.9096483543986985,0.910274058315605,0.9098873591989988,0.9112640801001252,0.9055068836045056,0.9058823529411765,0.9108774565026913,0.9082900049504298,0.0023656241377810147,1
1.7113349437713623,0.20439730633712216,0.4961538791656494,0.3239983105772165,0.015,100,"{'randomforestclassifier__min_samples_split': 0.015, 'randomforestclassifier__n_estimators': 100}",0.9067701163809285,0.9085220873482668,0.9042673007133024,0.9096483543986985,0.910274058315605,0.9098873591989988,0.9112640801001252,0.9055068836045056,0.9058823529411765,0.9108774565026913,0.9082900049504298,0.0023656241377810147,1
1.792330002784729,0.4120774435997123,0.4344693660736084,0.25021668233662,0.015,105,"{'randomforestclassifier__min_samples_split': 0.015, 'randomforestclassifier__n_estimators': 105}",0.9067701163809285,0.9085220873482668,0.9042673007133024,0.9096483543986985,0.910274058315605,0.9098873591989988,0.9112640801001252,0.9055068836045056,0.9058823529411765,0.9108774565026913,0.9082900049504298,0.0023656241377810147,1
1.5503251075744628,0.24854727889848874,0.5162586212158203,0.24844668591351476,0.016,90,"{'randomforestclassifier__min_samples_split': 0.016, 'randomforestclassifier__n_estimators': 90}",0.9067701163809285,0.9085220873482668,0.9042673007133024,0.9096483543986985,0.910274058315605,0.9098873591989988,0.9112640801001252,0.9055068836045056,0.9058823529411765,0.9108774565026913,0.9082900049504298,0.0023656241377810147,1
1.549526309967041,0.28288521149250123,0.5496173858642578,0.1921428272761673,0.016,95,"{'randomforestclassifier__min_samples_split': 0.016, 'randomforestclassifier__n_estimators': 95}",0.9067701163809285,0.9085220873482668,0.9042673007133024,0.9096483543986985,0.910274058315605,0.9098873591989988,0.9112640801001252,0.9055068836045056,0.9058823529411765,0.9108774565026913,0.9082900049504298,0.0023656241377810147,1
1.6598586320877076,0.2674353388008639,0.45855300426483153,0.23582031550775137,0.016,100,"{'randomforestclassifier__min_samples_split': 0.016, 'randomforestclassifier__n_estimators': 100}",0.9067701163809285,0.9085220873482668,0.9042673007133024,0.9096483543986985,0.910274058315605,0.9098873591989988,0.9112640801001252,0.9055068836045056,0.9058823529411765,0.9108774565026913,0.9082900049504298,0.0023656241377810147,1
1.8787854433059692,0.319627919063581,0.41082038879394533,0.1641342253919475,0.016,105,"{'randomforestclassifier__min_samples_split': 0.016, 'randomforestclassifier__n_estimators': 105}",0.9067701163809285,0.9085220873482668,0.9042673007133024,0.9096483543986985,0.910274058315605,0.9098873591989988,0.9112640801001252,0.9055068836045056,0.9058823529411765,0.9108774565026913,0.9082900049504298,0.0023656241377810147,1
1.575214719772339,0.18356851788619855,0.43449647426605226,0.19647906015057168,0.017,90,"{'randomforestclassifier__min_samples_split': 0.017, 'randomforestclassifier__n_estimators': 90}",0.9067701163809285,0.9085220873482668,0.9042673007133024,0.9096483543986985,0.910274058315605,0.9098873591989988,0.9112640801001252,0.9055068836045056,0.9058823529411765,0.9108774565026913,0.9082900049504298,0.0023656241377810147,1
1.6079417228698731,0.3336428332379873,0.4978656530380249,0.3095217172297656,0.017,95,"{'randomforestclassifier__min_samples_split': 0.017, 'randomforestclassifier__n_estimators': 95}",0.9067701163809285,0.9085220873482668,0.9042673007133024,0.9096483543986985,0.910274058315605,0.9098873591989988,0.9112640801001252,0.9055068836045056,0.9058823529411765,0.9108774565026913,0.9082900049504298,0.0023656241377810147,1
1.567333722114563,0.3329465050751538,0.5371692180633545,0.2595133450820109,0.017,100,"{'randomforestclassifier__min_samples_split': 0.017, 'randomforestclassifier__n_estimators': 100}",0.9067701163809285,0.9085220873482668,0.9042673007133024,0.9096483543986985,0.910274058315605,0.9098873591989988,0.9112640801001252,0.9055068836045056,0.9058823529411765,0.9108774565026913,0.9082900049504298,0.0023656241377810147,1
1.8399885654449464,0.242087099937279,0.5911972999572754,0.34169112115440947,0.017,105,"{'randomforestclassifier__min_samples_split': 0.017, 'randomforestclassifier__n_estimators': 105}",0.9067701163809285,0.9085220873482668,0.9042673007133024,0.9096483543986985,0.910274058315605,0.9098873591989988,0.9112640801001252,0.9055068836045056,0.9058823529411765,0.9108774565026913,0.9082900049504298,0.0023656241377810147,1
1.4417147159576416,0.3441846876261136,0.4260725975036621,0.19563064073953826,0.018000000000000002,90,"{'randomforestclassifier__min_samples_split': 0.018000000000000002, 'randomforestclassifier__n_estimators': 90}",0.9067701163809285,0.9085220873482668,0.9042673007133024,0.9096483543986985,0.910274058315605,0.9098873591989988,0.9112640801001252,0.9055068836045056,0.9058823529411765,0.9108774565026913,0.9082900049504298,0.0023656241377810147,1
1.7187647819519043,0.19121938478039943,0.536031985282898,0.2952707261714006,0.018000000000000002,95,"{'randomforestclassifier__min_samples_split': 0.018000000000000002, 'randomforestclassifier__n_estimators': 95}",0.9067701163809285,0.9085220873482668,0.9042673007133024,0.9096483543986985,0.910274058315605,0.9098873591989988,0.9112640801001252,0.9055068836045056,0.9058823529411765,0.9108774565026913,0.9082900049504298,0.0023656241377810147,1
1.5786551475524901,0.4361230773419612,0.44651474952697756,0.2516436705886425,0.018000000000000002,100,"{'randomforestclassifier__min_samples_split': 0.018000000000000002, 'randomforestclassifier__n_estimators': 100}",0.9067701163809285,0.9085220873482668,0.9042673007133024,0.9096483543986985,0.910274058315605,0.9098873591989988,0.9112640801001252,0.9055068836045056,0.9058823529411765,0.9108774565026913,0.9082900049504298,0.0023656241377810147,1
1.806207013130188,0.29740051246583904,0.5290552854537964,0.16810440701487295,0.018000000000000002,105,"{'randomforestclassifier__min_samples_split': 0.018000000000000002, 'randomforestclassifier__n_estimators': 105}",0.9067701163809285,0.9085220873482668,0.9042673007133024,0.9096483543986985,0.910274058315605,0.9098873591989988,0.9112640801001252,0.9055068836045056,0.9058823529411765,0.9108774565026913,0.9082900049504298,0.0023656241377810147,1
1.5401277542114258,0.19266579514691348,0.4156693458557129,0.26710204273719107,0.019,90,"{'randomforestclassifier__min_samples_split': 0.019, 'randomforestclassifier__n_estimators': 90}",0.9067701163809285,0.9085220873482668,0.9042673007133024,0.9096483543986985,0.910274058315605,0.9098873591989988,0.9112640801001252,0.9055068836045056,0.9058823529411765,0.9108774565026913,0.9082900049504298,0.0023656241377810147,1
1.6164345502853394,0.3048106120269175,0.5661268711090088,0.17390034417794853,0.019,95,"{'randomforestclassifier__min_samples_split': 0.019, 'randomforestclassifier__n_estimators': 95}",0.9067701163809285,0.9085220873482668,0.9042673007133024,0.9096483543986985,0.910274058315605,0.9098873591989988,0.9112640801001252,0.9055068836045056,0.9058823529411765,0.9108774565026913,0.9082900049504298,0.0023656241377810147,1
1.50455322265625,0.24303259090421858,0.4265880823135376,0.16064991460102868,0.019,100,"{'randomforestclassifier__min_samples_split': 0.019, 'randomforestclassifier__n_estimators': 100}",0.9067701163809285,0.9085220873482668,0.9042673007133024,0.9096483543986985,0.910274058315605,0.9098873591989988,0.9112640801001252,0.9055068836045056,0.9058823529411765,0.9108774565026913,0.9082900049504298,0.0023656241377810147,1
1.8429647922515868,0.18663270617704258,0.3689106941223145,0.2320196692528976,0.019,105,"{'randomforestclassifier__min_samples_split': 0.019, 'randomforestclassifier__n_estimators': 105}",0.9067701163809285,0.9085220873482668,0.9042673007133024,0.9096483543986985,0.910274058315605,0.9098873591989988,0.9112640801001252,0.9055068836045056,0.9058823529411765,0.9108774565026913,0.9082900049504298,0.0023656241377810147,1
