mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_mlp__activation,param_mlp__alpha,param_mlp__beta_1,param_mlp__beta_2,param_mlp__hidden_layer_sizes,param_mlp__max_iter,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score
9.731416320800781,1.143303473815404,0.0312453031539917,0.0002576844955564341,logistic,0.1,0.8,0.88,"(100, 2)",500,"{'mlp__activation': 'logistic', 'mlp__alpha': 0.1, 'mlp__beta_1': 0.8, 'mlp__beta_2': 0.88, 'mlp__hidden_layer_sizes': (100, 2), 'mlp__max_iter': 500}",0.7784873528675181,0.7836213373403456,0.7823418910457107,0.7798371947401378,0.7887288666249217,0.7770820288040076,0.7755792110206637,0.7830932999373826,0.7764278557114228,0.7791833667334669,0.7804382404825578,0.003824124087503568,21
9.357655215263367,1.3318022861185332,0.031209230422973633,9.769019080971449e-05,logistic,0.1,0.8,0.88,"(100, 4)",500,"{'mlp__activation': 'logistic', 'mlp__alpha': 0.1, 'mlp__beta_1': 0.8, 'mlp__beta_2': 0.88, 'mlp__hidden_layer_sizes': (100, 4), 'mlp__max_iter': 500}",0.776984723265715,0.7831204608064112,0.7809643080776456,0.77871008140263,0.7871008140262993,0.7754539762053851,0.7738259236067627,0.7835942391984971,0.7750501002004008,0.7784318637274549,0.7793236490517202,0.004073507944400164,24
9.95030300617218,3.1761191809442573,0.02811868190765381,0.0062486887678607295,logistic,0.1,0.8,0.9,"(100, 2)",500,"{'mlp__activation': 'logistic', 'mlp__alpha': 0.1, 'mlp__beta_1': 0.8, 'mlp__beta_2': 0.9, 'mlp__hidden_layer_sizes': (100, 2), 'mlp__max_iter': 500}",0.7807412972702229,0.7818682694715753,0.7837194740137758,0.7803381340012523,0.7869755792110207,0.7772072636192862,0.7772072636192862,0.784345648090169,0.7749248496993988,0.779308617234469,0.7806636396230456,0.00350659200435067,18
10.517650318145751,3.748603499008493,0.029680085182189942,0.004686220633056811,logistic,0.1,0.8,0.9,"(100, 4)",500,"{'mlp__activation': 'logistic', 'mlp__alpha': 0.1, 'mlp__beta_1': 0.8, 'mlp__beta_2': 0.9, 'mlp__hidden_layer_sizes': (100, 4), 'mlp__max_iter': 500}",0.7786125720010018,0.7824943651389933,0.7793362554790232,0.7803381340012523,0.7876017532874139,0.7769567939887289,0.7768315591734503,0.7823418910457107,0.7730460921843687,0.7790581162324649,0.7796617532532407,0.0037332666985489134,23
10.125247979164124,1.8447515329026178,0.031242108345031737,7.795230257163913e-07,logistic,0.1,0.8,0.99,"(100, 2)",500,"{'mlp__activation': 'logistic', 'mlp__alpha': 0.1, 'mlp__beta_1': 0.8, 'mlp__beta_2': 0.99, 'mlp__hidden_layer_sizes': (100, 2), 'mlp__max_iter': 500}",0.7789882294014525,0.782243926872026,0.7803381340012523,0.7797119599248591,0.7874765184721353,0.7774577332498435,0.7782091421415154,0.784345648090169,0.7765531062124249,0.781062124248497,0.7806386522614175,0.0031565786021692166,19
10.818331789970397,3.582678236849553,0.028118419647216796,0.006248617347812532,logistic,0.1,0.8,0.99,"(100, 4)",500,"{'mlp__activation': 'logistic', 'mlp__alpha': 0.1, 'mlp__beta_1': 0.8, 'mlp__beta_2': 0.99, 'mlp__hidden_layer_sizes': (100, 4), 'mlp__max_iter': 500}",0.7772351615326822,0.82381667918858,0.7805886036318096,0.7777082028804008,0.7865998747651847,0.7782091421415154,0.7754539762053851,0.7837194740137758,0.7749248496993988,0.780185370741483,0.7838441334800216,0.013756557432610552,15
9.531595492362976,1.630332682770348,0.029679512977600096,0.004686984364844323,logistic,0.1,0.9,0.88,"(100, 2)",500,"{'mlp__activation': 'logistic', 'mlp__alpha': 0.1, 'mlp__beta_1': 0.9, 'mlp__beta_2': 0.88, 'mlp__hidden_layer_sizes': (100, 2), 'mlp__max_iter': 500}",0.7784873528675181,0.7817430503380917,0.7823418910457107,0.7809643080776456,0.7876017532874139,0.7778334376956794,0.7769567939887289,0.784345648090169,0.7764278557114228,0.7788076152304609,0.780550970633284,0.003369174748340992,20
18.544826555252076,26.45184990610485,0.03292679786682129,0.005054156107855238,logistic,0.1,0.9,0.88,"(100, 4)",500,"{'mlp__activation': 'logistic', 'mlp__alpha': 0.1, 'mlp__beta_1': 0.9, 'mlp__beta_2': 0.88, 'mlp__hidden_layer_sizes': (100, 4), 'mlp__max_iter': 500}",0.7773603806661658,0.7808665164037065,0.7820914214151534,0.7809643080776456,0.7879774577332499,0.776581089542893,0.8646211646837821,0.7835942391984971,0.7745490981963928,0.7784318637274549,0.7887037539644941,0.025566832564990295,13
10.299987602233887,2.1813639588889773,0.02499511241912842,0.007653877065445419,logistic,0.1,0.9,0.9,"(100, 2)",500,"{'mlp__activation': 'logistic', 'mlp__alpha': 0.1, 'mlp__beta_1': 0.9, 'mlp__beta_2': 0.9, 'mlp__hidden_layer_sizes': (100, 2), 'mlp__max_iter': 500}",0.7789882294014525,0.7827448034059604,0.7835942391984971,0.7810895428929242,0.7865998747651847,0.7784596117720727,0.7779586725109581,0.7827175954915466,0.7774298597194389,0.779559118236473,0.7809141547394508,0.002803390438551377,17
11.164574003219604,5.251735297294506,0.03124241828918457,2.1372732954993218e-06,logistic,0.1,0.9,0.9,"(100, 4)",500,"{'mlp__activation': 'logistic', 'mlp__alpha': 0.1, 'mlp__beta_1': 0.9, 'mlp__beta_2': 0.9, 'mlp__hidden_layer_sizes': (100, 4), 'mlp__max_iter': 500}",0.7796143250688705,0.7824943651389933,0.7808390732623669,0.7789605510331872,0.7877269881026926,0.7770820288040076,0.7773324984345648,0.7837194740137758,0.7730460921843687,0.8207665330661322,0.784158192910896,0.012785489519654686,14
